Series Name,Series Code,Country Name,Country Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,1.14930043706521,0.500876982158658,0.593019617221231,2.92586822591576,-4.71210620851997,2.43398126850201,-0.551959331708446,-8.85527888535746,1.30805650896015,8.17775584614964
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,10.9154694543144,4.02403862576861,3.87582544821402,4.33585591715968,4.73993722539466,3.75791012480484,4.60062566646762,-8.39836429561723,6.1676384275106,7.02220882554305
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,8.02630022637751,7.61196344074379,7.27006584339864,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.503031829708618,2.52835100102986,2.70742652740685
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,2.00796687876637,1.90217268380506,3.88526005426763,2.36861474664423,3.31247593587459,3.99185450470748,2.56970388771063,-2.20298533825142,4.06401610355167,1.97618596077666
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,3.8278734984476,2.48406010550133,0.462320791813852,1.55454940951772,0.903028463918787,-1.88470575631651,-6.91492472851026,-21.3998996914321,-7.00123862514116,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,1.79253144466578,1.7105440042256,3.12755772382955,3.60540004794542,-3.13817492339221,-1.48063361037254,-0.76422598134711,-5.61940242631856,1.55767983330564,0.591917768214742
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,8.68728781639683,0.701393100287518,-0.0185649695590939,-1.5549586174878,2.45515592012239,1.15757512207355,-2.46729763532686,-2.98249127649473,4.98671283481617,4.80811346098886
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,-17.9979615745681,-23.0428058282215,-0.842656252118843,-1.4909411172622,32.4918021862688,7.9413678529104,-11.1956945908638,-29.7871479885529,31.3725154401954,-1.23698194418768
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,3.55007284270485,3.53700987901611,2.02458395469182,2.51882827307178,4.28259695120761,3.99331032795327,4.62510313907674,-0.0220737420901997,5.98084808454942,1.88779539520947
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,3.17179049916005,2.62308601577192,2.26978448419565,4.97819043681629,1.31718766293677,1.21932191856359,2.31992520093738,-0.797435589222587,5.10245544656804,1.5487146161739
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,10.7528539903738,-2.04838061245502,-21.5144052695858,-0.679060845076179,9.98330550918196,6.46466769417589,-2.51193784642786,-54.2359000204747,19.267056376875,-26.7614226589939
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,2.30037623213595,3.33920311305025,3.13229807263869,3.99314606412389,3.93330759454741,3.19435651491895,4.41123213007131,-7.13767162152631,5.7396157375873,3.796204884456
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,5.41034999949829,5.62526999979218,2.80000000125504,2.4999999990207,4.00000000038216,4.39168829609886,5.44818133617287,0.799998330902724,2.75140260887528,0.923436290107489
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.84308697634881,4.41318742129586,-5.53443529719299,3.09216261593808,8.69434320308062
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,7.28107397899866,7.32962620344684,2.8845485296051,6.33830063626779,7.20991012345149,8.12312890817314,7.0974660145221,-33.4927957864882,41.7451005464201,12.2994864688899
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,2.29506828962617,7.08468388056527,6.17180002424978,5.85229919941415,5.30545608438166,4.74648432724561,4.75616080770808,-1.235450447077,3.05261356942125,3.68748409792643
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,5.4730579170764,7.63311933534743,9.60813122231481,3.3811157682035,10.9253292306501,6.14022730280882,7.0088254503099,-8.61249055076287,11.8059030682449,6.85101125606155
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,3.67968413923134,-1.11992858234521,2.11110856914559,2.01609531943913,3.41041970317116,4.1940187564587,10.8392136821142,-1.84159642400449,1.11479505810898,1.49999706263944
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,4.15081318627171,4.27482327130284,5.37633923694936,1.26090922448303,6.27054569386574,4.77217363890155,5.29663735736754,-0.938516150524208,2.44536827261913,5.1999999944745
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,3.36040609974133,3.82696982009337,3.69055690369433,3.8624682634,3.93798380632353,4.00674057198549,2.89128499346516,-14.5973979957037,3.39938010037085,8.69073512401974
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,1.35409196151679,2.84977325490688,3.29315152833387,2.63053242455089,2.11312913549695,2.19499472522698,-0.199047772272948,-7.98791234014749,4.72056529768081,3.0623801901065
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,-3.67976779073483,-2.30577574529325,4.62188400404939,0.900180416516932,2.68218594445551,0.211653600126766,1.17479922829746,-1.76541515225117,-3.18818719740072,-0.619574793193181
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,9.04386559261646,4.99962586595808,-0.33823565178723,4.64601436259409,4.17561205106279,4.07559546585034,3.5523140853476,-8.27597831976949,13.9299997889786,-5.94803679287602
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,9.57489074294796,7.18918701152205,4.8634732114333,3.45155104747225,-3.50096142186499,5.95627041970343,6.90566549200324,-12.9651347068146,21.5535606984832,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,11.6489161901725,7.88522548148912,2.3798358068594,1.48978448504865,5.63687638962695,7.7448806201857,5.60224421870959,-4.55775197337685,1.63676957584143,4.84590820308712
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,3.54897991245058,1.78369858106701,3.39038139712073,2.94928032097511,4.71646527572034,5.0778888113381,4.06294499167197,-15.3068937570407,13.0434642521552,6.0937763565758
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,4.12221286877295,2.71924407846913,4.34458297635238,0.52118550608968,5.05789816173446,3.06564133025955,2.89097476137077,-7.18707957715962,7.92966793394747,1.07996949104177
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,6.96360713487071,7.39851279713864,6.72327878035819,3.82421431921188,3.74131759312564,3.44381308335441,2.31444259400897,-1.19854827231968,2.32752362485029,4.14841453242383
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,7.89866947823812,8.19966375042618,3.27727941700189,10.5077807807102,5.75006450029507,6.404977325147,6.7504601462238,3.17377440041078,-17.9129448042714,3.00267834086408
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,5.61471962254485,6.09251915977956,4.26417453763675,0.0337944502063294,-1.02725082701774,1.05994347072928,-0.839154686169735,-8.1014007802753,3.52465798278794,4.56029396793913
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nauru,NRU,4.54545454545455,15.2173913043478,-5.66037735849056,8,-6.48148148148148,7.92079207920793,8.25688073394495,4.23728813559323,3.2520325203252,2.36220472440945
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,3.52515317381989,6.01148284080773,3.97605327398199,0.43311371777699,8.9772793542132,7.62237610768169,6.65705542802834,-2.36962062652862,4.83814961326168,5.61319316507362
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,-0.130175288449919,1.42339539510084,1.95916972105708,2.19171371926123,2.91090251315005,2.36091509478513,1.95558841574046,-3.88608391819609,4.86321914933848,4.47824000062991
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,,,,,,4,-1.40000000000001,-2.39999999999999,-2.09999999999997,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,2.76492098657732,3.81083683791805,3.73643071502539,3.80175804809272,3.52441324940476,3.52518320036963,2.44598315515373,-0.653921432098016,5.16784735916997,2.15697977649043
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nicaragua,NIC,4.92679226883017,4.78581617044347,4.79205676554646,4.56233983024946,4.63140971589824,-3.36318653865784,-2.89648807769926,-1.7662584519904,10.3468976209071,3.75110256640487
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Niger,NER,5.31513063394726,6.64213665495603,4.39264883207291,5.74089315058157,5.00135994506591,7.21080300824623,5.94139686297071,3.5502275061626,1.38712917730062,11.5000049156546
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,6.67133539288378,6.30971865572383,2.65269329541835,-1.61686894991816,0.805886619542704,1.92275734157302,2.2084292771582,-1.79425308233591,3.64718654100696,3.25168140839833
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,North Macedonia,MKD,2.92525766450484,3.62912351276373,3.85586514041738,2.84820519363306,1.08177273813243,2.88059670964267,3.91041953840173,-6.11088671102702,5.5060164611849,2.14665647284551
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,2.68096514745308,4.177545691906,3.38345864661653,29.2121212121212,23.1707317073171,-19.2688499619193,-11.3207547169811,-29.6808510638298,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,1.01619082409272,2.04813199855084,1.85733972643303,1.16472423497285,2.46374628510146,0.828931484017275,1.12374696436403,-1.2781717845226,3.89839906700269,3.28055765442825
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,5.22770408145942,1.29225229411081,5.01705799719045,5.04642394571691,0.304057565922449,1.28710391543288,-1.1287110618463,-3.37971439992238,3.09227668737446,4.31125350906991
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,4.39645663353076,4.67470798154832,4.73114747532071,5.52673584476604,4.43262590683975,6.15170261099519,2.49763692943365,-1.27408744338709,6.48708677384843,6.18815547351159
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,-3.38730993605576,6.29386586529996,7.53906322541347,-0.0833732240018179,-4.07881092291738,0.108108108108112,0.395968322534188,-9.10720688418787,-13.3333333333333,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,6.90394805143934,5.06642235455794,5.73305429601191,4.95321142279064,5.59114887553636,3.68542993788567,3.28187493392326,-17.6683327053971,15.8357649568554,10.8093662044575
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,3.82494632800675,13.5437706216546,6.57835632304275,5.48957315278187,3.53461081750459,-0.279252284959952,4.48043062171888,-3.16738117629639,0.0999999999999943,4.59999997896274
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,8.29307648940471,5.30123859237025,2.95715173487106,4.26802583314583,4.81007885554041,3.20425034076639,-0.40185510068001,-0.819785390971916,4.01673731778618,0.0754394653709198
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Peru,PER,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.969351341365,2.24063176875049,-10.8696407826493,13.4175302909947,2.68387143477631
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Philippines,PHL,6.75053130142255,6.34798748260867,6.34830971672761,7.14945675000752,6.9309883258402,6.34148557153473,6.11852566221303,-9.51829474045297,5.7147331320319,7.57033248818529
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Poland,POL,0.85655708060645,3.83695849351797,4.38329863507276,2.95350884167718,5.14001757409446,5.94520847705498,4.45003636363637,-2.02011621505449,6.84776073865233,4.87402357909336
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Portugal,PRT,-0.922644674527888,0.792190301875365,1.79204604555983,2.01948539561312,3.5063452848124,2.84932593436179,2.68275992118076,-8.30051604221151,5.5027574751908,6.68575118403605
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Puerto Rico,PRI,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.36060606060606,1.67506310530929,-4.20280671867371,0.432646953579919,3.36097255511649
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Qatar,QAT,5.55604064306607,5.33432329196459,4.75334572438737,3.06419188430156,-1.49760470227838,1.23487220191065,0.774808388372691,-3.64044980532107,1.59099816403854,4.82768910127822
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Romania,ROU,0.269963878633803,4.12067496319813,3.16050387041089,2.8575460568877,8.19650650309624,6.02901904128214,3.85316383348211,-3.67751079121797,5.79325451677282,4.79219035098895
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,1.75542214909368,0.736267221415574,-1.97271922637542,0.193690071729534,1.82579006355112,2.80724541049418,2.19807571380863,-2.65365450092145,5.61429037578345,-2.06971152527731
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Rwanda,RWA,4.7198553877722,6.16716314598148,8.85684722953748,5.97075689041951,3.93661113192903,8.53983645415515,9.46402534021912,-3.37398633227004,10.8767337919042,8.15748772106373
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Samoa,WSM,0.107293276488932,0.659923768782861,3.8503618166494,7.9838628784713,1.40628239971301,-0.609647103380141,4.45185891688691,-3.10844401053139,-7.08458799747405,-6.02201117230058
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,San Marino,SMR,-0.78397212543554,-0.702370500438988,2.29150556129265,2.34440586055426,0.258265466328027,1.49390531817373,2.06568514732739,-6.64791081780605,8.46307184451101,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sao Tome and Principe,STP,4.81479265412412,6.54993495501441,3.91133798862562,4.16476897372846,3.84898091798067,2.94526890871829,2.21085583286091,3.02456821061261,1.87792250238419,0.927137395433462
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Saudi Arabia,SAU,2.85034299106097,4.02765121507389,4.69014507334364,2.36307457927667,-0.0696980156093616,2.76224373755605,0.832280326830841,-4.34138767799323,3.92172411922971,8.7441536283484
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Senegal,SEN,2.41238527605579,6.22407443790986,6.36704365066983,6.35606857181878,7.4074861863013,6.20924103389086,4.61362809749708,1.3420737726679,6.53967372590319,4.15385649424151
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Serbia,SRB,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.33173490608283,-0.903218501520755,7.54991253537386,2.25144856461867
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Seychelles,SYC,1.25373496242949,4.0636918123521,4.19458692437438,5.10482682890945,2.78394475095065,3.70943431160025,4.87694619885764,-8.64920645543945,5.40000000000001,8.80000017265998
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sierra Leone,SLE,21.0790141636427,4.55925353270443,-20.4910741068,6.34672785193587,3.75380321400363,3.47290262012461,5.25374631307365,-1.96848689118619,4.10470008884118,3.50074170696743
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Singapore,SGP,4.81763099120676,3.93554027709007,2.97679931634806,3.60165603913242,4.54472821784424,3.57543271019112,1.33126132689951,-3.90105340221118,8.88235399664532,3.64697207108541
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sint Maarten (Dutch part),SXM,1.30672788274767,1.5803846377317,0.400000000000006,0.500001936998331,-5.80000325383969,-6.59999773733001,8.80000000000001,-16.5,7.30000000000028,9.69999999999958
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovak Republic,SVK,0.632740007294188,2.69718980707125,5.16718160614154,1.94395086102337,2.93806867784903,4.03038971425349,2.50972314411537,-3.33624467219524,4.86326376553154,1.6687029395207
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovenia,SVN,-1.02928277204056,2.76815883065036,2.21008160650594,3.19185251782498,4.81538063231366,4.45436574721896,3.45107924423903,-4.3213699045107,8.21106259181281,5.37455265359475
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Solomon Islands,SLB,5.23170451938518,1.18921747092358,1.67614615649777,5.55473153366954,3.07534803424636,2.74599542334096,1.74951428706819,-3.38111604772683,-0.569742892674313,-4.06243940275354
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Somalia,SOM,,7.794200252821,15.049941474336,8.53229303977403,2.34958276250748,7.53096925285324,7.45652154333887,2.48937434554443,4.04911048809238,4.79877898924205
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,2.48546800826588,1.41382645223793,1.32186223678229,0.664552307858116,1.15794695181735,1.5223293868265,0.303453235238081,-6.34247114929317,4.9130966839178,2.04229935251898
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Sudan,SSD,13.1297311406943,3.37364847715736,-10.7933646271143,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Spain,ESP,-1.40334186790638,1.39577536727975,3.83851887667484,3.03777414172446,2.97576072924863,2.28446941947622,1.9839662230883,-11.3254383222864,5.5195949732682,5.45173962343239
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sri Lanka,LKA,4.0517463303875,6.37797889684965,4.20595547501601,5.05362488993089,6.46068127080994,2.31008425504933,-0.220483886824823,-4.62451581705935,3.51222455549778,-7.82397732646906
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Kitts and Nevis,KNA,5.70982297813258,7.58147888339975,0.714014853728685,3.93000468349665,0.00751065850803911,2.05202286602875,4.04706350889801,-14.5305297142572,-0.880100861116389,9.00000000000001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Lucia,LCA,-2.00425263821074,1.32800257162373,0.101120253792004,3.42867329556708,3.38778558706933,2.8803763938799,-0.649970292216565,-24.3657122145705,12.2319396190248,15.4
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Martin (French part),MAF,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Vincent and the Grenadines,VCT,2.4624841721544,1.14575610775364,2.78522266832091,4.14956531557141,1.54812854582529,3.17537501336793,0.662073229382656,-3.73939308658035,0.753734825330426,4.95299328443757
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sudan,SDN,1.95514463302422,4.66137954229873,1.91017689052751,3.46764218409288,0.70925628476644,-2.6809305497999,-2.17825104530091,-3.62980082410752,-1.8685204827207,-0.953407030476754
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Suriname,SUR,2.9334416518612,0.255503031645475,-3.41109601307089,-4.91578646874108,1.56719106520956,4.94827076559268,1.16879788192881,-15.9751963934378,-2.72961882709443,1.8877187202435
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sweden,SWE,1.187775715906,2.65779827531642,4.48928158790491,2.07059315052096,2.56792452526476,1.95002284569983,1.98619587380391,-2.17021317885872,5.38584018366288,2.6422167398257
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Switzerland,CHE,1.79214405707484,2.34988127508626,1.64462768699285,2.0686896670996,1.36279955711416,2.86044579461633,1.14198232505277,-2.37556327967653,4.22171657654073,2.05923242019972
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Syrian Arab Republic,SYR,-26.3000876615061,-10.310339909053,-4.179791613232,-6.4055907393619,-0.723281777470547,1.39317607830837,1.22070522070523,-3.87368168638868,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tajikistan,TJK,7.39999974700379,6.70000069016253,6.01930331771186,6.89999999999999,7.09999999999999,7.60000000000001,7.39999999999996,4.40000000000008,9.39999999999995,7.99999999999999
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tanzania,TZA,6.78158560065316,6.73246186832483,6.16062877406682,6.86711619644551,6.77290596953031,5.45758290393921,5.79999999996723,1.99196460647855,4.32138429480482,4.55802733858587
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Thailand,THA,2.68749556320556,0.984468863619426,3.13404724911635,3.43515771692182,4.1776810321001,4.22287028746071,2.11455779628278,-6.0669259685517,1.49209523545821,2.5947334334048
